Block	geneID1	chr1	start_pos1	end_pos1	geneID2	chr2	start_pos2	end_pos2	ka_NG86	ks_NG86	ka_YN00	ks_YN00
1	Zo_SA_chr01A_2505	chr01A	139047927	139055064	Zo_SB_chr01B_2513	chr01B	122809953	122817143	0.0681	0.0904	0.068	0.0917
1	Zo_SA_chr01A_2506	chr01A	139055529	139060311	Zo_SB_chr01B_2514	chr01B	122817607	122822212	0.0026	0.0335	0.0029	0.0257
1	Zo_SA_chr01A_2507	chr01A	139063875	139071863	Zo_SB_chr01B_2515	chr01B	122825565	122833763	0.0435	0.0736	0.0434	0.0747
1	Zo_SA_chr01A_2508	chr01A	139077109	139080348	Zo_SB_chr01B_2516	chr01B	122838932	122842167	0.01	0.0468	0.0108	0.0375
1	Zo_SA_chr01A_2509	chr01A	139077597	139078205	Zo_SB_chr01B_2517	chr01B	122839418	122840023	0.0022	0.0559	0.002	0.0873
1	Zo_SA_chr01A_2510	chr01A	139121870	139125671	Zo_SB_chr01B_2518	chr01B	122865199	122870665	0.0097	0.0109	0.0103	0.0092
1	Zo_SA_chr01A_2513	chr01A	139145723	139151997	Zo_SB_chr01B_2520	chr01B	122876510	122881126	0.0317	0.0841	0.032	0.0824
1	Zo_SA_chr01A_2514	chr01A	139159627	139160965	Zo_SB_chr01B_2521	chr01B	122888350	122889685	0.0083	0.0234	0.0092	0.0178
1	Zo_SA_chr01A_2516	chr01A	139165203	139169842	Zo_SB_chr01B_2523	chr01B	122893836	122898568	0.005	0.0291	0.0056	0.0212
1	Zo_SA_chr01A_2517	chr01A	139171271	139175851	Zo_SB_chr01B_2524	chr01B	122899881	122904301	0.013	0.0472	0.0135	0.0426
1	Zo_SA_chr01A_2519	chr01A	139203936	139212154	Zo_SB_chr01B_2525	chr01B	122907328	122922418	0.0015	0.0273	0.0016	0.0241
1	Zo_SA_chr01A_2520	chr01A	139212028	139212800	Zo_SB_chr01B_2526	chr01B	122922291	122923065	0.0092	0.0446	0.0099	0.036
1	Zo_SA_chr01A_2521	chr01A	139213329	139220968	Zo_SB_chr01B_2527	chr01B	122923597	122931656	0.0149	0.0271	0.0144	0.0301
1	Zo_SA_chr01A_2522	chr01A	139257324	139259758	Zo_SB_chr01B_2537	chr01B	123108948	123111387	0.0025	0.0263	0.0027	0.0213
1	Zo_SA_chr01A_2523	chr01A	139263559	139273385	Zo_SB_chr01B_2538	chr01B	123114306	123123741	0.0024	0.0075	0.0025	0.007
1	Zo_SA_chr01A_2524	chr01A	139273561	139275185	Zo_SB_chr01B_2539	chr01B	123123824	123127922	0.0082	0.0309	0.0075	0.0432
1	Zo_SA_chr01A_2526	chr01A	139285161	139287426	Zo_SB_chr01B_2542	chr01B	123137959	123140588	0.0325	0.0647	0.0325	0.0644
1	Zo_SA_chr01A_2528	chr01A	139350196	139351152	Zo_SB_chr01B_2543	chr01B	123211020	123211961	0.0214	0.0088	0.0204	0.0104
1	Zo_SA_chr01A_2532	chr01A	139469481	139509574	Zo_SB_chr01B_2547	chr01B	123315072	123353166	0.0282	0.0583	0.0277	0.0629
1	Zo_SA_chr01A_2533	chr01A	139526274	139526991	Zo_SB_chr01B_2548	chr01B	123361344	123371833	0.024	0.0191	0.0218	0.0289
1	Zo_SA_chr01A_2536	chr01A	139626405	139632632	Zo_SB_chr01B_2549	chr01B	123465316	123472400	0.0346	0.0601	0.0349	0.0591
1	Zo_SA_chr01A_2538	chr01A	139660824	139665595	Zo_SB_chr01B_2552	chr01B	123514821	123519605	0	0.0146	0	0.0123
1	Zo_SA_chr01A_2539	chr01A	139691484	139720096	Zo_SB_chr01B_2553	chr01B	123551295	123578545	0.0016	0.0328	0.0016	0.0303
1	Zo_SA_chr01A_2542	chr01A	139836556	139841484	Zo_SB_chr01B_2554	chr01B	123622366	123627324	0.0136	0.0415	0.0138	0.0397
1	Zo_SA_chr01A_2543	chr01A	139836640	139839132	Zo_SB_chr01B_2555	chr01B	123622450	123624941	0.0088	0.0177	0.008	0.0257
1	Zo_SA_chr01A_2545	chr01A	139873553	139874329	Zo_SB_chr01B_2557	chr01B	123658257	123659021	0.014	0.045	0.0139	0.046
1	Zo_SA_chr01A_2547	chr01A	139877586	139880827	Zo_SB_chr01B_2559	chr01B	123664396	123666084	0.0075	0.0409	0.0074	0.0429
1	Zo_SA_chr01A_2548	chr01A	139933138	139934626	Zo_SB_chr01B_2560	chr01B	123729752	123731318	0.0586	0.0819	0.0594	0.0792
1	Zo_SA_chr01A_2549	chr01A	139935653	139936738	Zo_SB_chr01B_2561	chr01B	123732237	123733325	0.0083	0.0212	0.0092	0.0161
1	Zo_SA_chr01A_2551	chr01A	139965117	139973082	Zo_SB_chr01B_2563	chr01B	123761830	123769891	0.0568	0.0649	0.0578	0.0618
1	Zo_SA_chr01A_2552	chr01A	139984290	139985314	Zo_SB_chr01B_2564	chr01B	123779284	123780312	0.0081	0.0099	0.0076	0.0122
1	Zo_SA_chr01A_2553	chr01A	139987705	139992643	Zo_SB_chr01B_2565	chr01B	123782601	123785719	0.0067	0.0143	0.0073	0.0112
1	Zo_SA_chr01A_2554	chr01A	139995445	139999197	Zo_SB_chr01B_2566	chr01B	123797115	123800865	0.0039	0.0392	0.004	0.0368
1	Zo_SA_chr01A_2555	chr01A	139999403	140003720	Zo_SB_chr01B_2567	chr01B	123801074	123805512	0.0044	0.0169	0.0049	0.0132
1	Zo_SA_chr01A_2556	chr01A	140004692	140012696	Zo_SB_chr01B_2568	chr01B	123806088	123814084	0.0062	0.0149	0.0068	0.0114
1	Zo_SA_chr01A_2564	chr01A	140063957	140067651	Zo_SB_chr01B_2569	chr01B	123818024	123818634	0.0185	0.0383	0.0166	0.0592
1	Zo_SA_chr01A_2565	chr01A	140067585	140070061	Zo_SB_chr01B_2570	chr01B	123818654	123821098	0.0048	0.0086	0.0056	0.0058
1	Zo_SA_chr01A_2566	chr01A	140071418	140074247	Zo_SB_chr01B_2571	chr01B	123822168	123826513	0.0263	0.0601	0.0267	0.0573
1	Zo_SA_chr01A_2567	chr01A	140075752	140082503	Zo_SB_chr01B_2572	chr01B	123826787	123833543	0.0016	0.0281	0.0016	0.0269
1	Zo_SA_chr01A_2568	chr01A	140083094	140092046	Zo_SB_chr01B_2573	chr01B	123834077	123843268	0.0164	0.0304	0.0162	0.0321
1	Zo_SA_chr01A_2573	chr01A	140309330	140311640	Zo_SB_chr01B_2576	chr01B	123967679	123972905	0.0066	0.0505	0.007	0.0436
1	Zo_SA_chr01A_2575	chr01A	140398448	140399401	Zo_SB_chr01B_2577	chr01B	124060366	124061319	0.0014	0.0128	0.0014	0.0139
1	Zo_SA_chr01A_2576	chr01A	140400329	140405789	Zo_SB_chr01B_2578	chr01B	124062291	124067708	0.0059	0.0139	0.0064	0.0113
1	Zo_SA_chr01A_2577	chr01A	140406529	140411645	Zo_SB_chr01B_2579	chr01B	124068455	124073012	0.0031	0.0307	0.003	0.0332
1	Zo_SA_chr01A_2579	chr01A	140479526	140489307	Zo_SB_chr01B_2581	chr01B	124132064	124141976	0.0032	0.0048	0.0033	0.0044
1	Zo_SA_chr01A_2581	chr01A	140494431	140508582	Zo_SB_chr01B_2583	chr01B	124147080	124165866	0.0024	0.0077	0.0024	0.0076
1	Zo_SA_chr01A_2585	chr01A	140674673	140675932	Zo_SB_chr01B_2585	chr01B	124222613	124223872	0.0084	0.0034	0.0087	0.003
1	Zo_SA_chr01A_2586	chr01A	140678381	140681300	Zo_SB_chr01B_2586	chr01B	124226322	124229111	0.0405	0.063	0.0406	0.063
1	Zo_SA_chr01A_2588	chr01A	140720640	140729400	Zo_SB_chr01B_2587	chr01B	124300411	124309062	0.0026	0.0108	0.0026	0.0098
1	Zo_SA_chr01A_2589	chr01A	140729738	140732773	Zo_SB_chr01B_2588	chr01B	124309572	124312605	0.0057	0.0199	0.0062	0.0153
1	Zo_SA_chr01A_2590	chr01A	140733063	140750499	Zo_SB_chr01B_2589	chr01B	124312703	124324809	0.0043	0.0158	0.0048	0.0119
1	Zo_SA_chr01A_2591	chr01A	140751195	140757797	Zo_SB_chr01B_2590	chr01B	124325496	124332107	9e-04	0.0106	9e-04	0.0101
1	Zo_SA_chr01A_2592	chr01A	140757998	140758442	Zo_SB_chr01B_2591	chr01B	124332308	124332752	0.0045	0	0.0048	0
1	Zo_SA_chr01A_2593	chr01A	140767187	140767808	Zo_SB_chr01B_2592	chr01B	124336343	124336965	0.0074	0.0087	0.0076	0.008
1	Zo_SA_chr01A_2594	chr01A	140770133	140770718	Zo_SB_chr01B_2593	chr01B	124339294	124339879	0	0.0174	0	0.0148
1	Zo_SA_chr01A_2595	chr01A	140771226	140790916	Zo_SB_chr01B_2594	chr01B	124340364	124369048	0	0.0235	0	0.0224
1	Zo_SA_chr01A_2596	chr01A	140868615	140869811	Zo_SB_chr01B_2595	chr01B	124474965	124476161	0.0033	0.0149	0.0033	0.0144
1	Zo_SA_chr01A_2598	chr01A	140988901	140991609	Zo_SB_chr01B_2597	chr01B	124598236	124601232	0.0492	0.0968	0.0513	0.0855
1	Zo_SA_chr01A_2608	chr01A	141257981	141265867	Zo_SB_chr01B_2604	chr01B	124855255	124862104	0	0.0145	0	0.0133
1	Zo_SA_chr01A_2612	chr01A	141355945	141358521	Zo_SB_chr01B_2606	chr01B	124911348	124921133	0.0203	0.0451	0.0206	0.0435
1	Zo_SA_chr01A_2613	chr01A	141393248	141394672	Zo_SB_chr01B_2607	chr01B	124921879	124925830	0.0248	0.0562	0.0226	0.0805
1	Zo_SA_chr01A_2615	chr01A	141456096	141462486	Zo_SB_chr01B_2612	chr01B	125003328	125009724	0.0066	0.0251	0.0067	0.0249
1	Zo_SA_chr01A_2616	chr01A	141475401	141479650	Zo_SB_chr01B_2613	chr01B	125055149	125059476	0.0026	0.0141	0.0028	0.0123
1	Zo_SA_chr01A_2617	chr01A	141537391	141542530	Zo_SB_chr01B_2616	chr01B	125150455	125156792	0.0077	0.0243	0.0078	0.0227
1	Zo_SA_chr01A_2618	chr01A	141596018	141598123	Zo_SB_chr01B_2617	chr01B	125230908	125233014	0.0089	0.0172	0.0087	0.0183
1	Zo_SA_chr01A_2620	chr01A	141729561	141739635	Zo_SB_chr01B_2621	chr01B	125364166	125370370	0.0282	0.0416	0.0288	0.0393
1	Zo_SA_chr01A_2622	chr01A	141745560	141752572	Zo_SB_chr01B_2623	chr01B	125380480	125387500	0.0056	0.0109	0.0059	0.009
1	Zo_SA_chr01A_2627	chr01A	141876563	141877950	Zo_SB_chr01B_2626	chr01B	125471007	125471879	0.0222	0.0277	0.0212	0.0336
1	Zo_SA_chr01A_2629	chr01A	141880186	141885968	Zo_SB_chr01B_2627	chr01B	125476157	125480833	0.0112	0.0102	0.0122	0.0083
1	Zo_SA_chr01A_2630	chr01A	141889330	141893247	Zo_SB_chr01B_2628	chr01B	125482522	125486526	0.0339	0.0621	0.034	0.0613
1	Zo_SA_chr01A_2631	chr01A	141894847	141895762	Zo_SB_chr01B_2629	chr01B	125488324	125489239	0.0136	0.0119	0.0134	0.0126
1	Zo_SA_chr01A_2632	chr01A	141896054	141905172	Zo_SB_chr01B_2630	chr01B	125489529	125498662	0.0012	0.0041	0.0013	0.0032
1	Zo_SA_chr01A_2633	chr01A	141937833	141939105	Zo_SB_chr01B_2631	chr01B	125570817	125571955	0.0073	0.0287	0.0074	0.027
1	Zo_SA_chr01A_2634	chr01A	141940202	141947090	Zo_SB_chr01B_2632	chr01B	125573195	125580033	0.0114	0.0227	0.0121	0.0194
1	Zo_SA_chr01A_2637	chr01A	141977539	141978399	Zo_SB_chr01B_2635	chr01B	125612222	125620522	0.0036	0.0276	0.0038	0.0227
1	Zo_SA_chr01A_2638	chr01A	141980296	141991360	Zo_SB_chr01B_2636	chr01B	125622543	125633325	0.0066	0.0297	0.0069	0.0263
1	Zo_SA_chr01A_2639	chr01A	141992584	141999477	Zo_SB_chr01B_2637	chr01B	125634683	125641646	0.0141	0.0442	0.0152	0.0366
1	Zo_SA_chr01A_2641	chr01A	142020550	142024592	Zo_SB_chr01B_2640	chr01B	125676389	125680426	0.0013	0.0023	0.0014	0.0019
1	Zo_SA_chr01A_2642	chr01A	142024872	142029592	Zo_SB_chr01B_2641	chr01B	125680507	125685240	0.0543	0.092	0.0542	0.0933
1	Zo_SA_chr01A_2643	chr01A	142066207	142083361	Zo_SB_chr01B_2642	chr01B	125716320	125733348	0.0074	0.0416	0.0076	0.0382
1	Zo_SA_chr01A_2644	chr01A	142086383	142105235	Zo_SB_chr01B_2643	chr01B	125736134	125738171	0.0383	0.0771	0.0358	0.0963
1	Zo_SA_chr01A_2646	chr01A	142200108	142208499	Zo_SB_chr01B_2646	chr01B	125789655	125802373	0.0416	0.0465	0.0424	0.0442
1	Zo_SA_chr01A_2647	chr01A	142292057	142302893	Zo_SB_chr01B_2647	chr01B	125836975	125846396	0.0068	0.0193	0.0067	0.0209
1	Zo_SA_chr01A_2648	chr01A	142305803	142307262	Zo_SB_chr01B_2648	chr01B	125847857	125849314	0.0088	0.0273	0.0096	0.022
1	Zo_SA_chr01A_2649	chr01A	142342277	142349635	Zo_SB_chr01B_2649	chr01B	125872070	125878747	0.0075	0.0219	0.0078	0.0196
1	Zo_SA_chr01A_2650	chr01A	142350764	142355329	Zo_SB_chr01B_2650	chr01B	125879608	125884135	0.0075	0.0115	0.0075	0.0118
1	Zo_SA_chr01A_2651	chr01A	142356942	142358006	Zo_SB_chr01B_2651	chr01B	125885845	125886918	0.0101	0.027	0.0093	0.0375
1	Zo_SA_chr01A_2652	chr01A	142478621	142490827	Zo_SB_chr01B_2652	chr01B	126001784	126002942	0.007	0.0444	0.0065	0.0562
1	Zo_SA_chr01A_2653	chr01A	142516817	142519545	Zo_SB_chr01B_2653	chr01B	126003699	126019335	0.0489	0.0855	0.0505	0.0782
1	Zo_SA_chr01A_2654	chr01A	142520576	142523057	Zo_SB_chr01B_2654	chr01B	126019825	126022363	0.0051	0.0123	0.0051	0.0123
1	Zo_SA_chr01A_2661	chr01A	142680962	142687891	Zo_SB_chr01B_2658	chr01B	126254034	126260858	0.0022	0.0141	0.0022	0.0132
1	Zo_SA_chr01A_2662	chr01A	142688937	142700391	Zo_SB_chr01B_2659	chr01B	126262227	126274910	0	0.0265	0	0.0251
1	Zo_SA_chr01A_2666	chr01A	142810193	142810907	Zo_SB_chr01B_2660	chr01B	126331311	126331784	0.0179	0.0391	0.0169	0.0469
1	Zo_SA_chr01A_2668	chr01A	142812907	142816582	Zo_SB_chr01B_2662	chr01B	126334014	126337724	0	0	0	0
1	Zo_SA_chr01A_2669	chr01A	142815973	142824140	Zo_SB_chr01B_2663	chr01B	126336871	126345434	0.0094	0.0149	0.0094	0.0148
1	Zo_SA_chr01A_2670	chr01A	142889315	142892111	Zo_SB_chr01B_2665	chr01B	126412831	126415626	0.0061	0.0265	0.0058	0.0304
1	Zo_SA_chr01A_2672	chr01A	143006375	143010423	Zo_SB_chr01B_2666	chr01B	126473818	126475309	0.0402	0.0396	0.037	0.0534
1	Zo_SA_chr01A_2673	chr01A	143013136	143013546	Zo_SB_chr01B_2668	chr01B	126480700	126481110	0.0034	0.0358	0.0035	0.0335
1	Zo_SA_chr01A_2675	chr01A	143046557	143047303	Zo_SB_chr01B_2669	chr01B	126518474	126519214	0.0109	0.0222	0.0103	0.0275
1	Zo_SA_chr01A_2676	chr01A	143089480	143103814	Zo_SB_chr01B_2670	chr01B	126539514	126554427	0.0026	0.0226	0.0026	0.0242
1	Zo_SA_chr01A_2677	chr01A	143104465	143107170	Zo_SB_chr01B_2671	chr01B	126555059	126557765	0.0053	0.0157	0.0049	0.0208
1	Zo_SA_chr01A_2679	chr01A	143132169	143133565	Zo_SB_chr01B_2673	chr01B	126581327	126582736	0.0421	0.0239	0.0413	0.0257
1	Zo_SA_chr01A_2680	chr01A	143136109	143137082	Zo_SB_chr01B_2674	chr01B	126585355	126586328	0	0.0144	0	0.013
1	Zo_SA_chr01A_2681	chr01A	143137772	143139386	Zo_SB_chr01B_2675	chr01B	126587008	126588619	0.0134	0.0232	0.015	0.0174
1	Zo_SA_chr01A_2682	chr01A	143166529	143170899	Zo_SB_chr01B_2676	chr01B	126619313	126622681	0.0389	0.06	0.0383	0.0637
1	Zo_SA_chr01A_2683	chr01A	143166619	143166938	Zo_SB_chr01B_2677	chr01B	126619335	126622215	0.0177	0	0.0195	0
1	Zo_SA_chr01A_2684	chr01A	143175437	143177060	Zo_SB_chr01B_2679	chr01B	126643785	126646497	0.0502	0.0496	0.0471	0.0624
1	Zo_SA_chr01A_2685	chr01A	143176908	143193574	Zo_SB_chr01B_2680	chr01B	126645840	126662627	6e-04	0.0106	6e-04	0.0094
1	Zo_SA_chr01A_2686	chr01A	143196371	143197456	Zo_SB_chr01B_2681	chr01B	126665410	126666495	0.0025	0.0213	0.0024	0.0248
1	Zo_SA_chr01A_2687	chr01A	143367569	143368306	Zo_SB_chr01B_2682	chr01B	126789304	126790242	0.0018	0.0282	0.0018	0.0296
1	Zo_SA_chr01A_2693	chr01A	143484409	143485147	Zo_SB_chr01B_2687	chr01B	126836230	126836964	0.0055	0	0.0052	0
1	Zo_SA_chr01A_2694	chr01A	143495531	143504811	Zo_SB_chr01B_2688	chr01B	126836230	126844815	0.0161	0.0505	0.0167	0.0452
1	Zo_SA_chr01A_2696	chr01A	143505379	143507749	Zo_SB_chr01B_2689	chr01B	126845400	126847596	0.0094	0.0266	0.0101	0.0221
1	Zo_SA_chr01A_2698	chr01A	143512105	143513863	Zo_SB_chr01B_2691	chr01B	126856832	126859227	0.0119	0.046	0.0121	0.0441
1	Zo_SA_chr01A_2699	chr01A	143520375	143526425	Zo_SB_chr01B_2692	chr01B	126884932	126885435	0.0055	0.0227	0.0053	0.0257
1	Zo_SA_chr01A_2701	chr01A	143531386	143533463	Zo_SB_chr01B_2693	chr01B	126890697	126892706	0.0097	0.0299	0.0099	0.0281
1	Zo_SA_chr01A_2702	chr01A	143535896	143537013	Zo_SB_chr01B_2694	chr01B	126894100	126895215	0.007	0.0346	0.0068	0.0377
1	Zo_SA_chr01A_2703	chr01A	143551262	143561125	Zo_SB_chr01B_2695	chr01B	126919217	126928883	0.0013	0.0312	0.0014	0.0279
1	Zo_SA_chr01A_2704	chr01A	143561619	143562875	Zo_SB_chr01B_2696	chr01B	126929549	126930767	0.0109	0.02	0.0102	0.0255
1	Zo_SA_chr01A_2705	chr01A	143570937	143576671	Zo_SB_chr01B_2697	chr01B	126970335	126975618	0.0014	0.0256	0.0015	0.0208
1	Zo_SA_chr01A_2706	chr01A	143577956	143579172	Zo_SB_chr01B_2698	chr01B	126976864	126978125	0.0302	0.0314	0.028	0.0402
1	Zo_SA_chr01A_2707	chr01A	143723193	143724780	Zo_SB_chr01B_2699	chr01B	127050567	127052112	0.0107	0.0299	0.0118	0.0236
1	Zo_SA_chr01A_2708	chr01A	143975180	143982750	Zo_SB_chr01B_2700	chr01B	127212225	127219798	0.0071	0.0138	0.0072	0.0127
1	Zo_SA_chr01A_2711	chr01A	144020415	144030808	Zo_SB_chr01B_2702	chr01B	127254778	127265321	0.0029	0.0318	0.0031	0.0262
1	Zo_SA_chr01A_2712	chr01A	144031101	144033745	Zo_SB_chr01B_2703	chr01B	127265614	127268725	0.0054	0.034	0.0053	0.0351
1	Zo_SA_chr01A_2713	chr01A	144031131	144041580	Zo_SB_chr01B_2705	chr01B	127271188	127277191	0	0.0087	0	0.0068
1	Zo_SA_chr01A_2715	chr01A	144080535	144081137	Zo_SB_chr01B_2706	chr01B	127330086	127330676	0.0153	0.029	0.0137	0.0421
1	Zo_SA_chr01A_2716	chr01A	144084798	144085936	Zo_SB_chr01B_2707	chr01B	127333688	127335424	0.0046	0.0219	0.0046	0.0214
1	Zo_SA_chr01A_2718	chr01A	144119035	144120231	Zo_SB_chr01B_2709	chr01B	127357762	127358981	0.0058	0.0375	0.0059	0.0365
1	Zo_SA_chr01A_2719	chr01A	144122402	144127650	Zo_SB_chr01B_2710	chr01B	127361092	127366316	0.003	0.0203	0.0031	0.0175
1	Zo_SA_chr01A_2720	chr01A	144130836	144138302	Zo_SB_chr01B_2711	chr01B	127367513	127374173	0.045	0.0386	0.0447	0.0396
1	Zo_SA_chr01A_2722	chr01A	144146108	144146594	Zo_SB_chr01B_2712	chr01B	127377259	127377745	0.0085	0.031	0.0087	0.0282
1	Zo_SA_chr01A_2723	chr01A	144147561	144148851	Zo_SB_chr01B_2713	chr01B	127378712	127379738	0.0049	0.0053	0.0047	0.0064
1	Zo_SA_chr01A_2726	chr01A	144279088	144282708	Zo_SB_chr01B_2715	chr01B	127555598	127559209	0.0021	0.0414	0.0021	0.0404
1	Zo_SA_chr01A_2729	chr01A	144404865	144418377	Zo_SB_chr01B_2717	chr01B	127693495	127707448	0.005	0.0174	0.0049	0.019
1	Zo_SA_chr01A_2730	chr01A	144419447	144429189	Zo_SB_chr01B_2718	chr01B	127708740	127718468	0.0065	0.0218	0.0065	0.0221
1	Zo_SA_chr01A_2731	chr01A	144433206	144433822	Zo_SB_chr01B_2719	chr01B	127721017	127722904	0.0174	0.0687	0.0174	0.0702
1	Zo_SA_chr01A_2734	chr01A	144468096	144468680	Zo_SB_chr01B_2720	chr01B	127740292	127742645	0.0105	0.0239	0.01	0.0276
1	Zo_SA_chr01A_2735	chr01A	144471097	144474301	Zo_SB_chr01B_2721	chr01B	127743077	127746263	0.0034	0.0136	0.0033	0.0149
1	Zo_SA_chr01A_2736	chr01A	144541672	144550892	Zo_SB_chr01B_2723	chr01B	127806379	127815531	0.0025	0.0155	0.0025	0.0161
1	Zo_SA_chr01A_2737	chr01A	144551885	144553180	Zo_SB_chr01B_2724	chr01B	127816799	127818088	0.0064	0.0204	0.0059	0.0263
1	Zo_SA_chr01A_2738	chr01A	144639560	144650300	Zo_SB_chr01B_2725	chr01B	127885714	127896630	0.027	0.0415	0.027	0.0416
1	Zo_SA_chr01A_2739	chr01A	144651807	144654226	Zo_SB_chr01B_2726	chr01B	127898539	127900956	0.0128	0.0315	0.0129	0.0302
1	Zo_SA_chr01A_2741	chr01A	144710399	144713538	Zo_SB_chr01B_2727	chr01B	127915863	127918939	7e-04	0.0204	7e-04	0.0226
1	Zo_SA_chr01A_2742	chr01A	144714406	144721218	Zo_SB_chr01B_2728	chr01B	127919813	127926624	0.0035	0.0111	0.0039	0.0088
1	Zo_SA_chr01A_2743	chr01A	144721578	144725903	Zo_SB_chr01B_2729	chr01B	127926978	127931282	0.0015	0.0141	0.0016	0.0117
1	Zo_SA_chr01A_2744	chr01A	144798582	144806239	Zo_SB_chr01B_2730	chr01B	128006762	128010631	0.0416	0.0554	0.042	0.0536
1	Zo_SA_chr01A_2746	chr01A	144903348	144907865	Zo_SB_chr01B_2732	chr01B	128136547	128145570	0.0151	0.0663	0.0155	0.0613
1	Zo_SA_chr01A_2747	chr01A	144970363	144972529	Zo_SB_chr01B_2734	chr01B	128284618	128286779	0.0012	0.021	0.001	0.0365
1	Zo_SA_chr01A_2751	chr01A	145296648	145297144	Zo_SB_chr01B_2735	chr01B	128455389	128455885	0.0198	0.0184	0.0169	0.035
1	Zo_SA_chr01A_2752	chr01A	145298699	145301740	Zo_SB_chr01B_2736	chr01B	128457494	128460541	0.0078	0.0119	0.0085	0.0093
1	Zo_SA_chr01A_2753	chr01A	145372299	145375394	Zo_SB_chr01B_2739	chr01B	128524292	128527387	0.0013	0.023	0.0012	0.0279
1	Zo_SA_chr01A_2755	chr01A	145466063	145467457	Zo_SB_chr01B_2741	chr01B	128605841	128607281	0.0052	0.0133	0.0056	0.0107
1	Zo_SA_chr01A_2756	chr01A	145532876	145537819	Zo_SB_chr01B_2744	chr01B	128659629	128661222	0.0198	0.0538	0.0208	0.0468
1	Zo_SA_chr01A_2757	chr01A	145541114	145545555	Zo_SB_chr01B_2746	chr01B	128666056	128670571	0.0213	0.0302	0.0218	0.0281
1	Zo_SA_chr01A_2758	chr01A	145581974	145586137	Zo_SB_chr01B_2747	chr01B	128682179	128686347	0.0046	0.0203	0.0047	0.0188
1	Zo_SA_chr01A_2759	chr01A	145588102	145590552	Zo_SB_chr01B_2748	chr01B	128687603	128690064	0.0092	0.0153	0.0104	0.0108
1	Zo_SA_chr01A_2760	chr01A	145591623	145594307	Zo_SB_chr01B_2749	chr01B	128691138	128693796	0.0282	0.0605	0.0268	0.0714
1	Zo_SA_chr01A_2761	chr01A	145663906	145665561	Zo_SB_chr01B_2750	chr01B	128705560	128707216	0.0038	0.0119	0.0035	0.0161
1	Zo_SA_chr01A_2762	chr01A	145692824	145693663	Zo_SB_chr01B_2751	chr01B	128737835	128738674	0.0099	0.0316	0.0086	0.0532
1	Zo_SA_chr01A_2764	chr01A	145756563	145757551	Zo_SB_chr01B_2752	chr01B	128746486	128747474	0.0069	0.0095	0.0064	0.0125
1	Zo_SA_chr01A_2765	chr01A	145758390	145759103	Zo_SB_chr01B_2753	chr01B	128748307	128749023	0.0224	0.0304	0.0208	0.0407
1	Zo_SA_chr01A_2766	chr01A	145773807	145774280	Zo_SB_chr01B_2754	chr01B	128769120	128769464	0.0194	0.025	0.0184	0.031
1	Zo_SA_chr01A_2767	chr01A	145777932	145792090	Zo_SB_chr01B_2755	chr01B	128772277	128786531	0.0062	0.023	0.0063	0.0228
1	Zo_SA_chr01A_2768	chr01A	145807498	145810216	Zo_SB_chr01B_2756	chr01B	128799851	128802861	0.0048	0.0147	0.0047	0.0151
1	Zo_SA_chr01A_2769	chr01A	145812760	145814313	Zo_SB_chr01B_2759	chr01B	128905662	128907215	0.0014	0.016	0.0013	0.0236
1	Zo_SA_chr01A_2770	chr01A	145866739	145868292	Zo_SB_chr01B_2760	chr01B	128924966	128926681	9e-04	0.0029	9e-04	0.0043
1	Zo_SA_chr01A_2771	chr01A	145880391	145886257	Zo_SB_chr01B_2765	chr01B	129044159	129050030	0.0057	0.0165	0.0058	0.0158
1	Zo_SA_chr01A_2772	chr01A	145886634	145888810	Zo_SB_chr01B_2766	chr01B	129050391	129052560	0.01	0.0059	0.0107	0.005
1	Zo_SA_chr01A_2773	chr01A	145917166	145917726	Zo_SB_chr01B_2768	chr01B	129089914	129090474	0.0025	0.054	0.0023	0.0662
1	Zo_SA_chr01A_2776	chr01A	145967732	145968610	Zo_SB_chr01B_2770	chr01B	129132405	129133292	0.0147	0.0159	0.0146	0.0162
1	Zo_SA_chr01A_2778	chr01A	146070217	146070786	Zo_SB_chr01B_2773	chr01B	129203968	129204537	0.0024	0.0199	0.0022	0.0252
1	Zo_SA_chr01A_2779	chr01A	146071327	146088961	Zo_SB_chr01B_2774	chr01B	129205097	129224973	0.0107	0.0271	0.0117	0.0213
1	Zo_SA_chr01A_2780	chr01A	146089554	146094061	Zo_SB_chr01B_2775	chr01B	129225583	129230076	0.0014	0.0192	0.0015	0.0153
1	Zo_SA_chr01A_2781	chr01A	146125736	146136343	Zo_SB_chr01B_2776	chr01B	129231976	129242609	0.0042	0.0111	0.0042	0.0109
1	Zo_SA_chr01A_2782	chr01A	146192410	146195150	Zo_SB_chr01B_2777	chr01B	129290357	129309920	0.0308	0.0675	0.0274	0.1154
1	Zo_SA_chr01A_2784	chr01A	146229924	146230677	Zo_SB_chr01B_2778	chr01B	129337812	129338784	0.0095	0.0447	0.009	0.0529
1	Zo_SA_chr01A_2786	chr01A	146236613	146239701	Zo_SB_chr01B_2779	chr01B	129344613	129347698	0	0.0266	0	0.0269
1	Zo_SA_chr01A_2788	chr01A	146246633	146253332	Zo_SB_chr01B_2780	chr01B	129364687	129371389	0.0046	0.0179	0.0048	0.0155
1	Zo_SA_chr01A_2789	chr01A	146298779	146300143	Zo_SB_chr01B_2783	chr01B	129451964	129453400	0.011	0.0198	0.0107	0.0217
